lakeid,trans,dist,setdate,coldate,aran_other,lyco_pal_m,lyco_pal_f,lyco_hyp_m,lyco_hyp_f,lyco_sph_m,lyco_sph_f,lyco_alp_m,lyco_alp_f,lyco_unid_m,lyco_unid_f,lyco_juv,lyco_total,egsa,liny,gnap,thom,opil,acar_other,trom,acar_total,cole_other,cryp,stap,cara,curc,colj,clmb,comments,comments 2
hel,hel1,5,2018-06-14,2018-07-06,1,0,0,0,0,0,5,0,0,0,0,1,6,6,NA,1,0,3,3,0,3,0,0,0,7,0,0,14,NA,NA
hel,hel1,50,2018-06-14,2018-07-06,4,7,4,4,2,0,0,0,0,0,0,0,17,5,NA,2,1,1,0,22,22,0,0,0,1,0,0,22,NA,NA
hel,hel1,150,2018-06-14,2018-07-06,4,4,2,3,1,0,1,0,0,0,0,0,11,2,NA,1,0,1,2,4,6,0,0,0,0,0,0,2,NA,NA
hel,hel1,500,2018-06-14,2018-07-06,2,2,1,10,1,8,8,0,0,0,0,1,31,8,NA,0,1,37,2,15,17,0,0,0,3,0,0,110,NA,NA
hel,hel2,5,2018-06-14,2018-07-06,7,0,1,1,1,11,9,0,0,0,0,1,24,9,NA,1,1,19,4,0,4,0,0,0,0,0,0,50,NA,NA
hel,hel2,50,2018-06-14,2018-07-06,3,2,1,3,4,2,0,0,0,0,0,0,12,3,NA,0,0,0,2,1,3,0,0,0,0,0,0,8,NA,NA
hel,hel2,150,2018-06-14,2018-07-06,5,1,1,1,0,0,0,0,0,0,0,0,3,1,NA,2,0,2,0,3,3,0,0,0,0,0,0,25,NA,NA
hel,hel2,500,2018-06-14,2018-07-06,4,4,0,6,0,0,0,0,0,0,0,0,10,0,NA,2,1,5,4,9,13,0,2,0,0,0,0,10,NA,NA
myv,btl,5,2018-06-14,2018-07-06,34,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,5,13,0,13,0,2,5,3,0,0,17,NA,NA
myv,btl,50,2018-06-14,2018-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample mislabeled and counted as an infall.,NA
myv,btl,150,2018-06-14,2018-07-06,17,1,0,0,0,2,0,0,0,0,0,0,3,0,NA,1,0,17,50,2,52,0,3,2,11,0,0,51,huge worm!,NA
myv,hag,5,2018-06-14,2018-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample lost.,NA
myv,hag,50,2018-06-14,2018-07-06,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,22,15,36,51,0,0,0,3,3,0,21,NA,NA
myv,hag,150,2018-06-14,2018-07-06,2,5,0,1,0,0,0,0,0,0,0,0,6,2,NA,1,12,1,0,5,5,0,0,0,0,0,0,55,NA,NA
myv,hag,500,2018-06-14,2018-07-06,4,5,2,1,0,2,0,0,0,0,0,0,10,1,NA,0,0,9,4,6,10,0,0,0,2,0,0,22,NA,NA
myv,kal,5,2018-06-14,2018-07-06,31,5,1,0,0,2,0,0,0,0,0,0,8,1,NA,1,0,13,6,2,8,0,0,4,18,1,0,45,a few large hemipterans,NA
myv,kal,50,2018-06-14,2018-07-06,8,5,4,0,0,0,0,0,0,0,0,0,9,4,NA,0,0,2,8,0,8,0,1,0,5,0,1,24,NA,NA
myv,kal,150,2018-06-14,2018-07-06,7,11,3,0,0,0,0,0,0,0,0,0,14,1,NA,2,0,6,3,0,3,0,0,0,0,0,0,17,NA,NA
myv,non,5,2018-06-14,2018-07-06,13,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,5,133,1,134,2,2,17,59,0,2,61,50-100 large hemipterans,NA
myv,non,50,2018-06-14,2018-07-06,24,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,39,1,40,0,2,0,0,0,0,23,NA,NA
myv,non,150,2018-06-14,2018-07-06,1,5,3,0,0,0,0,0,0,0,0,1,9,3,NA,0,0,3,0,9,9,0,0,0,0,0,0,8,NA,NA
myv,vin,5,2018-06-14,2018-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,2,0,2,0,1,1,0,0,0,16,NA,NA
myv,vin,50,2018-06-14,2018-07-06,0,1,0,2,0,1,0,0,0,0,0,1,5,0,NA,1,11,0,1,3,4,0,0,0,1,0,0,5,many scale insects,NA
myv,vin,150,2018-06-14,2018-07-06,4,26,0,0,0,14,6,0,0,0,1,1,48,8,NA,1,0,22,9,12,21,1,1,7,7,0,0,21,NA,NA
hel,hel1,5,2018-07-06,2018-07-27,2,0,0,0,0,1,14,0,0,0,0,0,15,14,NA,0,0,22,9,2,11,0,0,0,4,0,0,22,NA,NA
hel,hel1,50,2018-07-06,2018-07-27,0,3,2,5,3,0,0,0,0,0,0,2,15,4,NA,0,0,23,10,22,32,0,0,0,0,0,0,11,NA,NA
hel,hel1,150,2018-07-06,2018-07-27,1,1,0,1,1,0,0,0,0,0,0,0,3,1,NA,0,0,3,2,9,11,0,0,0,0,0,0,5,Much fungus on sample.,NA
hel,hel1,500,2018-07-06,2018-07-27,3,0,0,1,0,1,0,0,0,0,0,0,2,0,NA,0,0,38,4,10,14,0,0,0,0,0,0,6,NA,NA
hel,hel2,5,2018-07-06,2018-07-27,3,0,1,0,0,3,5,0,0,0,0,1,10,5,NA,0,0,55,5,7,12,0,0,0,1,0,0,73,NA,NA
hel,hel2,50,2018-07-06,2018-07-27,4,1,0,1,3,0,0,0,0,0,0,0,5,3,NA,0,0,14,5,3,8,0,0,0,0,0,0,8,NA,NA
hel,hel2,150,2018-07-06,2018-07-27,1,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,0,0,7,11,3,14,0,0,0,0,0,0,11,NA,NA
hel,hel2,500,2018-07-06,2018-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2,7,4,11,0,0,0,2,0,0,11,NA,NA
myv,btl,5,2018-07-06,2018-07-27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,11,8,0,8,0,0,0,2,0,0,4,NA,NA
myv,btl,50,2018-07-06,2018-07-27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,33,0,33,0,0,2,5,1,0,25,NA,NA
myv,btl,150,2018-07-06,2018-07-27,4,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,0,0,13,12,11,23,0,0,3,6,0,0,24,NA,NA
myv,hag,5,2018-07-06,2018-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pitfall destroyed,NA
myv,hag,50,2018-07-06,2018-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,11,13,23,36,0,0,2,3,0,0,5,Much fungus on sample.,NA
myv,hag,150,2018-07-06,2018-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitfall lid and rock missing, no sample",NA
myv,hag,500,2018-07-06,2018-07-27,5,1,0,0,0,0,1,0,0,0,0,1,3,0,NA,0,0,30,13,19,32,0,0,0,2,0,0,16,NA,NA
myv,kal,5,2018-07-06,2018-07-27,19,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,0,0,6,47,2,49,0,8,6,8,0,0,168,NA,NA
myv,kal,50,2018-07-06,2018-07-27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,9,3,12,0,0,2,3,0,0,8,NA,NA
myv,kal,150,2018-07-06,2018-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,5,1,6,0,0,0,0,0,0,8,not a lot of arthropods,NA
myv,non,5,2018-07-06,2018-07-27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9,87,2,89,1,1,3,29,0,0,66,NA,NA
myv,non,50,2018-07-06,2018-07-27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,34,2,36,0,2,0,3,0,0,16,NA,NA
myv,non,150,2018-07-06,2018-07-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,11,0,11,0,0,0,0,0,0,21,Much fungus on sample.,NA
myv,vin,5,2018-07-06,2018-07-27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,6,20,2,22,1,0,1,1,0,0,35,NA,NA
myv,vin,50,2018-07-06,2018-07-27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,13,4,17,0,0,1,0,0,0,11,NA,NA
myv,vin,150,2018-07-06,2018-07-27,2,4,0,0,0,4,1,0,0,0,0,0,9,1,NA,0,0,0,2,4,6,1,0,0,0,0,0,27,Much fungus on sample.,NA
hel,hel1,5,2018-07-27,2018-08-16,1,0,0,0,0,1,11,0,0,0,0,81,93,5,NA,0,0,27,6,3,9,0,0,1,1,0,0,32,hatchlings probably from a single eggsac/mother. Very young,NA
hel,hel1,50,2018-07-27,2018-08-16,1,0,0,0,4,0,0,0,0,0,0,3,7,1,NA,0,0,2,1,1,2,0,0,0,0,0,0,13,NA,NA
hel,hel1,150,2018-07-27,2018-08-16,0,0,0,0,2,0,1,0,0,0,0,3,6,0,NA,1,0,3,4,2,6,0,0,0,0,0,0,7,bottom of sample container cracked and dry.,NA
hel,hel1,500,2018-07-27,2018-08-16,0,0,0,0,0,0,0,0,0,0,0,6,6,0,NA,0,0,21,23,11,34,0,0,0,2,0,0,8,lyco_juv are hatchlings,NA
hel,hel2,5,2018-07-27,2018-08-16,13,0,0,0,0,0,7,0,0,0,0,0,7,0,NA,1,0,11,17,3,20,0,0,0,0,0,0,72,NA,NA
hel,hel2,50,2018-07-27,2018-08-16,0,0,2,0,3,0,2,0,0,0,1,1,9,2,NA,1,0,9,18,17,35,0,3,3,8,0,1,101,NA,NA
hel,hel2,150,2018-07-27,2018-08-16,0,0,1,0,1,0,0,0,0,0,0,1,3,0,NA,0,0,0,3,0,3,0,0,0,0,0,0,23,NA,NA
hel,hel2,500,2018-07-27,2018-08-16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,0,0,2,1,0,1,0,0,0,0,0,0,0,NA,NA
myv,btl,50,2018-07-27,2018-08-16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,7,14,0,14,0,1,7,11,1,0,85,NA,NA
myv,btl,150,2018-07-27,2018-08-16,22,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,0,1,9,7,8,15,0,0,0,0,0,0,12,NA,NA
myv,hag,5,2018-07-27,2018-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,destroyed pit,NA
myv,hag,50,2018-07-27,2018-08-16,0,0,0,0,0,4,0,0,0,0,0,0,4,0,NA,0,0,1,20,10,30,0,0,2,2,0,0,81,NA,NA
myv,hag,150,2018-07-27,2018-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,destroyed pit,NA
myv,hag,500,2018-07-27,2018-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,0,0,0,0,0,0,38,NA,NA
myv,kal,5,2018-07-27,2018-08-16,12,0,1,0,0,0,1,0,0,0,0,11,13,0,NA,0,0,46,18,0,18,0,0,2,3,0,0,169,lyco_juv are hatchlings,NA
myv,kal,50,2018-07-27,2018-08-16,2,0,0,0,0,0,1,0,0,0,0,0,1,1,NA,0,0,1,4,0,4,0,0,0,4,0,0,28,NA,NA
myv,kal,150,2018-07-27,2018-08-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,10,3,0,3,0,0,1,0,0,0,25,NA,NA
myv,non,5,2018-07-27,2018-08-16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2,61,0,61,7,0,0,7,0,0,71,NA,NA
myv,non,50,2018-07-27,2018-08-16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,46,4,50,0,0,1,4,0,0,33,NA,NA
myv,non,150,2018-07-27,2018-08-16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA
myv,vin,5,2018-07-27,2018-08-16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,14,8,14,22,0,0,4,9,0,0,92,NA,NA
myv,vin,50,2018-07-27,2018-08-16,14,0,2,0,0,0,0,0,0,0,0,0,2,0,NA,0,0,3,2,9,11,0,1,1,2,0,0,41,many slugs,NA
myv,vin,150,2018-07-27,2018-08-16,5,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,0,0,4,10,14,0,0,2,7,0,0,23,NA,NA
hel,hel1,5,2019-06-04,2019-06-18,1,0,0,0,0,0,4,0,0,0,0,0,4,1,NA,0,0,1,2,0,2,0,0,0,0,0,0,19,NA,NA
hel,hel1,50,2019-06-04,2019-06-18,4,1,0,1,0,0,0,0,0,0,0,0,2,0,NA,0,0,4,8,1,9,0,0,0,7,0,0,119,lots of sand in sample,NA
hel,hel1,150,2019-06-04,2019-06-18,3,4,0,7,0,0,0,0,0,0,0,0,11,0,NA,4,1,4,13,14,27,0,0,2,6,0,0,81,NA,NA
hel,hel1,500,2019-06-04,2019-06-18,3,3,0,5,1,3,1,0,0,0,0,0,13,0,NA,0,0,13,0,4,4,0,0,0,2,0,0,107,NA,NA
hel,hel2,5,2019-06-04,2019-06-18,1,0,0,2,0,18,8,0,0,0,0,0,28,2,NA,0,0,1,2,0,2,0,0,0,0,0,0,16,NA,NA
hel,hel2,50,2019-06-04,2019-06-18,2,9,0,0,0,0,0,0,0,0,0,0,9,0,NA,2,0,1,0,0,0,0,0,0,1,0,0,5,NA,NA
hel,hel2,150,2019-06-04,2019-06-18,0,9,4,13,4,0,0,0,0,0,0,0,30,1,NA,0,0,2,3,2,5,0,0,0,0,0,0,16,NA,NA
hel,hel2,500,2019-06-04,2019-06-18,3,1,1,1,0,1,0,0,0,0,0,0,4,0,NA,0,0,2,115,2,117,0,0,0,0,0,0,62,NA,NA
myv,btl,5,2019-06-04,2019-06-18,9,13,1,7,0,1,0,0,0,0,0,0,22,0,NA,2,0,4,1,5,6,1,0,3,12,1,0,67,NA,NA
myv,btl,50,2019-06-04,2019-06-18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2,60,0,60,1,0,4,6,2,0,96,NA,NA
myv,btl,150,2019-06-04,2019-06-18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2,7,1,8,4,0,3,6,0,0,88,NA,NA
myv,hag,5,2019-06-04,2019-06-18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,7,6,0,6,0,0,6,13,0,0,65,NA,NA
myv,hag,50,2019-06-04,2019-06-18,4,2,2,0,0,0,0,0,0,0,0,1,5,0,NA,0,1,10,24,11,35,0,0,5,2,2,0,65,NA,NA
myv,hag,150,2019-06-04,2019-06-18,1,7,4,10,0,5,1,0,0,0,0,2,29,0,NA,2,0,6,19,5,24,0,0,0,1,0,0,208,NA,NA
myv,hag,500,2019-06-04,2019-06-18,5,22,3,17,3,0,0,0,0,0,0,0,45,1,NA,6,0,11,10,7,17,0,0,0,3,1,0,27,NA,NA
myv,kal,5,2019-06-04,2019-06-18,13,10,2,0,0,4,1,0,0,0,0,1,18,0,NA,2,0,2,19,0,19,1,1,2,22,0,0,50,NA,NA
myv,kal,50,2019-06-04,2019-06-18,4,2,0,0,0,0,0,0,0,0,0,0,2,0,NA,1,0,0,10,0,10,0,0,0,1,0,0,13,NA,NA
myv,kal,150,2019-06-04,2019-06-18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,4,2,0,2,1,0,5,3,0,0,74,NA,NA
myv,non,5,2019-06-04,2019-06-18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,10,13,23,1,0,39,27,0,14,34,NA,NA
myv,non,50,2019-06-04,2019-06-18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,0,1,92,5,97,0,1,0,2,0,3,85,NA,NA
myv,non,150,2019-06-04,2019-06-18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,3,9,1,10,0,0,8,0,0,2,73,NA,NA
myv,vin,5,2019-06-04,2019-06-18,13,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,0,0,0,0,0,0,3,1,4,0,0,87,NA,NA
myv,vin,50,2019-06-04,2019-06-18,5,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,0,0,6,42,5,47,0,0,13,5,0,1,84,NA,NA
myv,vin,150,2019-06-04,2019-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,14,8,22,1,0,1,1,0,1,56,NA,NA
hel,hel1,5,2019-06-18,2019-06-29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,1,0,7,0,0,0,0,0,0,2,0,0,1,NA,NA
hel,hel1,50,2019-06-18,2019-06-29,4,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,1,0,1,11,3,14,0,0,0,2,0,2,15,NA,NA
hel,hel1,150,2019-06-18,2019-06-29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,1,1,0,0,0,0,0,0,2,NA,NA
hel,hel1,500,2019-06-18,2019-06-29,2,1,0,0,0,1,0,0,0,0,0,0,2,0,NA,0,0,5,4,4,8,0,0,0,0,0,0,23,NA,NA
hel,hel2,5,2019-06-18,2019-06-29,2,2,0,6,1,1,0,0,0,0,0,1,11,0,NA,1,0,15,1,1,2,0,0,0,1,0,0,12,NA,NA
hel,hel2,50,2019-06-18,2019-06-29,4,0,0,1,4,0,0,0,0,0,0,0,5,0,NA,0,0,4,5,4,9,0,0,0,2,0,0,2,NA,NA
hel,hel2,150,2019-06-18,2019-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,1,1,2,0,0,0,2,0,0,1,NA,NA
hel,hel2,500,2019-06-18,2019-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,1,1,0,0,0,0,0,0,2,NA,NA
myv,btl,5,2019-06-18,2019-06-29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,6,2,0,0,52,NA,NA
myv,btl,50,2019-06-18,2019-06-29,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,17,8,0,8,0,0,1,3,0,0,32,NA,NA
myv,btl,150,2019-06-18,2019-06-29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,18,3,21,0,4,1,1,0,0,29,NA,NA
myv,hag,5,2019-06-18,2019-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cup destroyed,NA
myv,hag,50,2019-06-18,2019-06-29,1,1,1,1,0,0,0,0,0,0,0,0,3,0,NA,0,0,2,17,8,25,0,0,3,3,0,0,11,NA,NA
myv,hag,150,2019-06-18,2019-06-29,3,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,0,0,3,4,2,6,0,0,0,0,0,0,27,NA,NA
myv,hag,500,2019-06-18,2019-06-29,7,14,1,3,1,1,0,0,0,0,0,0,20,0,NA,2,0,12,13,13,26,0,0,0,1,1,0,29,NA,NA
myv,kal,5,2019-06-18,2019-06-29,13,0,0,0,0,5,0,0,0,0,0,1,6,0,NA,0,0,17,27,6,33,1,7,11,13,2,0,29,NA,NA
myv,kal,50,2019-06-18,2019-06-29,5,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,6,2,8,0,0,2,4,0,0,0,NA,NA
myv,kal,150,2019-06-18,2019-06-29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,34,3,37,1,0,4,1,0,0,42,NA,NA
myv,non,5,2019-06-18,2019-06-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,38,0,38,0,0,9,0,0,6,36,NA,NA
myv,non,50,2019-06-18,2019-06-29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,0,0,49,4,53,1,0,2,3,1,0,11,NA,NA
myv,non,150,2019-06-18,2019-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2,11,1,12,0,0,1,1,0,3,42,NA,NA
myv,vin,5,2019-06-18,2019-06-29,6,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,0,0,1,9,1,10,0,3,0,1,0,0,16,NA,NA
myv,vin,50,2019-06-18,2019-06-29,4,7,0,0,0,11,0,0,0,0,0,0,18,0,NA,0,0,6,40,9,49,0,0,4,1,0,0,33,NA,NA
myv,vin,150,2019-06-18,2019-06-29,1,1,0,0,0,1,0,0,0,0,0,0,2,0,NA,0,0,6,5,14,19,0,0,0,1,0,0,45,NA,NA
NA,hag,5,2019-06-29,2019-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trap lost,NA
hel,hel1,5,2019-06-29,2019-07-21,0,0,0,0,0,0,4,0,0,0,0,0,4,4,NA,0,0,2,4,2,6,0,0,0,1,0,0,7,NA,NA
hel,hel1,50,2019-06-29,2019-07-21,10,2,0,0,0,0,0,0,0,0,0,0,2,0,NA,0,0,10,39,10,49,0,0,3,3,0,0,62,NA,NA
hel,hel1,150,2019-06-29,2019-07-21,1,0,1,4,0,0,0,0,0,0,0,0,5,1,NA,1,0,6,52,13,65,0,0,0,2,0,0,31,NA,NA
hel,hel1,500,2019-06-29,2019-07-21,6,3,0,5,0,0,0,0,0,0,0,0,8,0,NA,0,1,31,12,9,21,0,0,1,0,0,0,0,NA,NA
hel,hel2,5,2019-06-29,2019-07-21,3,4,0,0,0,0,5,0,0,0,0,0,9,4,NA,1,0,30,5,3,8,0,0,0,1,0,0,10,1 other arthropod,NA
hel,hel2,50,2019-06-29,2019-07-21,4,0,1,4,1,0,0,0,0,0,0,0,6,2,NA,2,0,13,1,2,3,0,0,0,1,0,0,5,NA,NA
hel,hel2,150,2019-06-29,2019-07-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,10,9,2,11,0,0,0,1,0,0,5,NA,NA
hel,hel2,500,2019-06-29,2019-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2,8,1,9,0,0,0,0,0,0,13,NA,NA
myv,btl,5,2019-06-29,2019-07-21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,12,0,12,1,0,3,2,0,0,22,NA,NA
myv,btl,50,2019-06-29,2019-07-21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,2,3,5,1,0,1,3,1,0,14,NA,NA
myv,btl,150,2019-06-29,2019-07-21,1,1,3,2,0,1,0,0,0,0,0,0,7,3,NA,0,0,0,5,4,9,0,0,0,0,0,0,5,NA,NA
myv,hag,50,2019-06-29,2019-07-21,4,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,0,0,1,25,9,34,0,0,2,0,0,0,2,egsa attached to female palustris,NA
myv,hag,500,2019-06-29,2019-07-21,9,6,2,0,1,1,0,0,0,0,0,0,10,3,NA,2,0,3,32,12,44,1,0,2,0,1,0,45,NA,NA
myv,kal,5,2019-06-29,2019-07-21,8,0,0,1,0,0,1,0,0,0,0,0,2,1,NA,0,0,6,81,5,86,0,0,112,19,0,0,49,NA,NA
myv,kal,50,2019-06-29,2019-07-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,0,0,23,1,24,0,0,1,0,0,0,5,NA,NA
myv,kal,150,2019-06-29,2019-07-21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,108,3,111,2,0,5,1,1,0,51,NA,NA
myv,non,5,2019-06-29,2019-07-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,24,0,24,0,0,8,0,0,1,45,NA,NA
myv,non,50,2019-06-29,2019-07-21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,44,7,51,0,0,7,2,0,1,0,NA,NA
myv,non,150,2019-06-29,2019-07-21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,60,9,69,0,0,2,0,0,0,43,NA,NA
myv,vin,5,2019-06-29,2019-07-21,3,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,14,6,4,10,0,4,2,3,0,0,14,NA,NA
myv,vin,50,2019-06-29,2019-07-21,7,1,1,0,0,0,4,0,0,0,0,0,6,4,NA,0,0,5,23,2,25,0,0,5,2,0,2,13,little sample spilled possibly lost acari and collembola only,NA
hel,hel1,5,2019-07-21,2019-08-08,2,0,0,0,0,0,6,0,0,0,0,0,0,4,NA,0,0,6,15,0,15,0,0,0,0,0,0,36,NA,NA
hel,hel1,50,2019-07-21,2019-08-08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,6,4,10,0,0,0,0,0,0,14,NA,NA
hel,hel1,150,2019-07-21,2019-08-08,2,0,3,0,1,0,0,0,0,0,0,0,0,3,NA,1,0,10,30,4,34,0,0,4,0,0,0,51,NA,NA
hel,hel1,500,2019-07-21,2019-08-08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,0,13,50,0,50,0,0,1,0,1,2,111,NA,NA
hel,hel2,5,2019-07-21,2019-08-08,1,0,1,0,0,0,1,0,0,0,0,0,0,1,NA,0,0,1,9,0,9,0,0,0,0,0,0,2,NA,NA
hel,hel2,50,2019-07-21,2019-08-08,1,0,1,0,1,0,0,0,0,0,0,1,1,1,NA,0,0,4,14,9,23,0,0,0,0,1,0,32,NA,NA
hel,hel2,150,2019-07-21,2019-08-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,13,3,16,0,0,0,0,0,0,5,NA,NA
hel,hel2,500,2019-07-21,2019-08-08,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,6,1,3,4,0,0,0,0,0,0,6,NA,NA
myv,btl,5,2019-07-21,2019-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,13,2,15,0,0,2,0,0,0,162,NA,NA
myv,btl,50,2019-07-21,2019-08-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,80,1,81,0,0,3,10,0,0,52,NA,NA
myv,btl,150,2019-07-21,2019-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,5,3,0,0,16,NA,NA
myv,hag,5,2019-07-21,2019-08-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,11,3,14,0,0,1,1,0,0,4,NA,NA
myv,hag,50,2019-07-21,2019-08-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,2,7,9,0,0,0,1,0,0,0,NA,NA
myv,hag,150,2019-07-21,2019-08-08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,0,0,9,7,16,1,0,0,0,0,0,14,NA,NA
myv,hag,500,2019-07-21,2019-08-08,3,0,0,0,0,0,1,0,0,0,0,36,36,1,NA,1,1,0,36,12,48,0,0,0,1,0,0,86,NA,NA
myv,kal,5,2019-07-21,2019-08-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,8,71,3,74,1,3,7,4,0,0,122,NA,NA
