lakeid,trans,dist,setdate,coldate,daysout,trayweight,dw_tray,dw,fract_bgch,fract_smch,fract_simu,bgch,smch,simu,comments,comments.2
myv,hag,50,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,10,325,10,22 other diptera,NA
myv,hag,150,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,0,58,13,"4 arachnids, 20 diptera",NA
myv,hag,500,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,0,14,10,"1 arachnid, 13 diptera",NA
myv,kal,5,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,1,457,12,"51 diptera others, 1 opilione",NA
myv,kal,50,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,1,207,5,"59 other diptera, 1 lepidoptera",NA
myv,kal,150,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,4,221,2,19 diptera,NA
myv,non,5,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,0,719,4,"24 other diptera, 4 opiliones,2 unknown huge things",NA
myv,non,50,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,6,352,10,74 other diptera,NA
myv,non,150,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,1,78,14,13 diptera,NA
myv,skf,20,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,0,192,8,"13 other diptera, 2 opiliones",NA
myv,skf,50,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,0,41,18,"4 opiliones, 24 diptera",NA
myv,skf,200,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,0,19,1,"68 diptera, 1 coleoptera",NA
myv,skf,350,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,0,21,0,15 other diptera,NA
myv,vin,5,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,4,251,24,324 other diptera,NA
myv,vin,50,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,0,91,0,823 other diptera,NA
myv,vin,150,2017-06-29,2017-07-12,13,NA,NA,NA,1,1,1,1,31,17,97 other diptera,NA
hel,hel1,5,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,0,33,6,25 diptera 1 opilione,NA
hel,hel1,50,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,0,36,2,32 diptera,NA
hel,hel1,150,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,0,8,1,"24 diptera, 1 opilione, 1 crane fly",NA
hel,hel1,500,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,0,6,8,"121 diptera, 1 lepidoptera, 2 opiliones",NA
hel,hel2,5,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,0,25,2,109 other diptera,NA
hel,hel2,50,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,0,21,5,33 others,NA
hel,hel2,150,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,0,7,11,29 diptera,NA
hel,hel2,500,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,0,7,5,63 others,NA
myv,btl,5,2017-07-12,2017-07-29,17,NA,NA,NA,0.5,0.5,0.5,0,853,5,103 others,NA
myv,btl,50,2017-07-12,2017-07-29,17,NA,NA,NA,0.5,0.5,0.5,0,650,4,103 others,NA
myv,btl,150,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,0,372,9,99 others,NA
myv,flg,5,2017-07-12,2017-07-29,17,NA,NA,NA,0.125,0.125,0.125,0,877,10,10 in an 1/8th,NA
myv,flg,50,2017-07-12,2017-07-29,17,NA,NA,NA,0.0625,0.0625,0.0625,0,578,10,290 others,NA
myv,flg,150,2017-07-12,2017-07-29,17,NA,NA,NA,0.25,0.25,0.25,0,368,0,57  others,NA
myv,flg,500,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,4,675,0,13 others,NA
myv,hag,5,2017-07-12,2017-07-29,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,infall destroyed,NA
myv,hag,50,2017-07-12,2017-07-29,17,NA,NA,NA,0.25,0.25,0.25,1,1252,0,NA,NA
myv,hag,150,2017-07-12,2017-07-29,17,NA,NA,NA,1,0.5,1,0,801,0,NA,NA
myv,hag,500,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,2,207,0,23 others,NA
myv,kal,5,2017-07-12,2017-07-29,17,NA,NA,NA,0.125,0.125,0.125,0,601,0,NA,NA
myv,kal,50,2017-07-12,2017-07-29,17,NA,NA,NA,0.5,0.5,0.5,1,1474,0,133 diptera,NA
myv,kal,150,2017-07-12,2017-07-29,17,NA,NA,NA,0.5,0.5,0.5,1,1252,0,NA,NA
myv,non,5,2017-07-12,2017-07-29,17,NA,NA,NA,0.125,0.125,0.125,0,1067,6,78 others,NA
myv,non,50,2017-07-12,2017-07-29,17,NA,NA,NA,0.25,0.25,0.25,0,1053,0,NA,NA
myv,non,150,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,0,794,0,NA,NA
myv,skf,20,2017-07-12,2017-07-29,17,NA,NA,NA,0.25,0.25,0.25,0,1229,0,15 diptera ina 1/4th,NA
myv,skf,50,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,3,2095,2,37 diptera,NA
myv,skf,200,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,2,543,2,187 diptera,NA
myv,skf,350,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,0,306,0,30 diptera,NA
myv,vin,5,2017-07-12,2017-07-29,17,NA,NA,NA,0.0625,0.0625,0.0625,0,672,3,15 diptera in a 1/16th,NA
myv,vin,50,2017-07-12,2017-07-29,17,NA,NA,NA,0.5,0.5,0.5,1,1986,1,"376 diptera, harvestman, moths",NA
myv,vin,150,2017-07-12,2017-07-29,17,NA,NA,NA,1,1,1,4,992,2,211 diptera and moths,NA
hel,hel1,5,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,64,1,2 dipterans,NA
hel,hel1,50,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,36,2,NA,NA
hel,hel1,150,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,6,0,NA,NA
hel,hel1,500,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,28,2,13 dipterans,NA
hel,hel2,5,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,97,2,12 dipterans,NA
hel,hel2,50,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,65,2,8 dipterans,NA
hel,hel2,150,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,1,56,2,2 dipterans; 2 moths,NA
hel,hel2,500,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,5,0,NA,NA
myv,btl,5,2017-07-29,2017-08-18,20,NA,NA,NA,1,0.125,0.125,0,1297,1,3 dipterans,NA
myv,btl,50,2017-07-29,2017-08-18,20,NA,NA,NA,0.25,0.25,0.25,0,818,0,30 dipterans,NA
myv,btl,150,2017-07-29,2017-08-18,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,flg,5,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,1,727,0,15 dipterans,NA
myv,flg,50,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,752,0,24 dipterans,NA
myv,flg,150,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,75,0,1 dipterans,NA
myv,flg,500,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,13,0,NA,NA
myv,hag,5,2017-07-29,2017-08-18,20,NA,NA,NA,0.5,0.5,0.5,0,628,1,NA,NA
myv,hag,50,2017-07-29,2017-08-18,20,NA,NA,NA,1,0.125,0.125,0,800,6,3 other dipterans,NA
myv,hag,150,2017-07-29,2017-08-18,20,NA,NA,NA,0.5,0.5,0.5,0,714,0,40 dipterans,NA
myv,hag,500,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,591,4,40 dipterans,NA
myv,kal,5,2017-07-29,2017-08-18,20,NA,NA,NA,0.5,0.5,0.5,0,712,1,51 dipterans,NA
myv,kal,50,2017-07-29,2017-08-18,20,NA,NA,NA,1,0.5,0.5,0,1109,3,24 dipterans in 0.5,NA
myv,kal,150,2017-07-29,2017-08-18,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,non,5,2017-07-29,2017-08-18,20,NA,NA,NA,0.125,0.125,0.125,0,1064,3,18 diptera; 1 moth,NA
myv,non,50,2017-07-29,2017-08-18,20,NA,NA,NA,0.5,0.5,0.5,0,915,3,NA,NA
myv,non,150,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,387,12,70 dipterans,NA
myv,skf,20,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,2,1226,0,50 dipterans,NA
myv,skf,50,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,401,5,88 dipterans,NA
myv,skf,200,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,61,4,NA,NA
myv,skf,350,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,41,2,NA,NA
myv,vin,5,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,1170,0,132 dipterans,NA
myv,vin,50,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,0,252,10,2 dipterans,NA
myv,vin,150,2017-07-29,2017-08-18,20,NA,NA,NA,1,1,1,6,177,1,27 dipterans,NA
hel,hel1,5,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,2,3,4,NA,NA
hel,hel1,50,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,0,14,0,NA,NA
hel,hel1,150,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,0,4,5,NA,NA
hel,hel1,500,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,0,8,5,NA,NA
hel,hel2,5,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,1,36,13,NA,NA
hel,hel2,50,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,0,0,3,NA,NA
hel,hel2,150,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,0,0,2,NA,NA
hel,hel2,500,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,0,8,2,NA,NA
myv,btl,5,2018-06-03,2018-06-14,11,NA,NA,NA,0.5,0.5,0.5,3,439,7,NA,NA
myv,btl,50,2018-06-03,2018-06-14,11,NA,NA,NA,0.25,0.25,0.25,6,264,1,NA,NA
myv,btl,150,2018-06-03,2018-06-14,11,NA,NA,NA,0.5,0.5,0.5,20,181,79,NA,NA
myv,flg,5,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,34,392,0,NA,NA
myv,flg,50,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,57,370,5,NA,NA
myv,flg,150,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,9,56,1,NA,NA
myv,flg,500,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,27,172,3,NA,NA
myv,hag,5,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,15,177,0,large bird droppings?,NA
myv,hag,50,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,19,388,15,NA,NA
myv,hag,150,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,27,212,13,NA,NA
myv,hag,500,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,7,50,4,NA,NA
myv,kal,5,2018-06-03,2018-06-14,11,NA,NA,NA,0.5,0.5,0.5,14,384,2,NA,NA
myv,kal,50,2018-06-03,2018-06-14,11,NA,NA,NA,0.5,0.5,0.5,20,173,16,NA,NA
myv,kal,150,2018-06-03,2018-06-14,11,NA,NA,NA,0.5,0.5,0.5,47,177,6,NA,NA
myv,non,5,2018-06-03,2018-06-14,11,NA,NA,NA,0.5,0.5,0.5,12,350,1,NA,NA
myv,non,50,2018-06-03,2018-06-14,11,NA,NA,NA,0.5,0.5,0.5,20,340,1,NA,NA
myv,non,150,2018-06-03,2018-06-14,11,NA,NA,NA,0.5,0.5,0.5,16,140,3,NA,NA
myv,skf,20,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,4,409,9,NA,NA
myv,skf,50,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,6,314,5,NA,NA
myv,skf,200,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,8,143,6,NA,NA
myv,skf,350,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,10,33,23,NA,NA
myv,vin,5,2018-06-03,2018-06-14,11,NA,NA,NA,0.5,0.5,0.5,20,578,3,NA,NA
myv,vin,50,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,47,177,6,NA,NA
myv,vin,150,2018-06-03,2018-06-14,11,NA,NA,NA,1,1,1,27,104,12,NA,NA
hel,hel1,5,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,0,6,1,"lots of plant material, 1 beetle, 1 other fly",NA
hel,hel1,50,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,0,12,2,"plant material, 1 bumblebee, 2 beetles",NA
hel,hel1,150,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,0,0,14,"1 beetle, 1 other fly",NA
hel,hel1,500,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,0,3,1,"14 other flies, 1 harvestmen",NA
hel,hel2,5,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,0,22,0,plant material 11 other flies,NA
hel,hel2,50,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,0,2,1,"3 beetles, 3 other flies",NA
hel,hel2,150,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,0,0,11,NA,NA
hel,hel2,500,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,0,2,3,1 beetle 1 other fly,NA
myv,btl,5,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,1,410,0,9 other flies,NA
myv,btl,50,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,0,392,1,NA,NA
myv,btl,150,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,2,154,10,"211 unknown flies (striped abodmen, short antennaae), 2 spiders 3 other flies",NA
myv,flg,5,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,2,174,0,2 snakeflies,NA
myv,flg,50,2018-06-14,2018-07-06,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myv,flg,150,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,7,44,8,NA,NA
myv,flg,500,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,0,2,0,2 beetles,NA
myv,hag,5,2018-06-14,2018-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample lost in field,NA
myv,hag,50,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,13,150,11,NA,NA
myv,hag,150,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,1,20,3,10 diptera 1 lepidoptera,NA
myv,hag,500,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,2,3,2,1 lepidoptera,NA
myv,kal,5,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,6,217,0,2 other flies,NA
myv,kal,50,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,1,132,12,13 other flies,NA
myv,kal,150,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,0,44,6,3 harvestmen,NA
myv,non,5,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,4,161,3,"5 opiliones, 4 araneae, 10 snakeflies, 22 diptera",NA
myv,non,50,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,1,234,3,"12 dip, 5 snakeflies, 23 arachnids",NA
myv,non,150,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,2,17,12,5 other flies,NA
myv,skf,20,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,0,125,8,"6 harvestmen, 5 other flies",NA
myv,skf,50,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,1,27,9,4 harvestmen 4 other flies,NA
myv,skf,200,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,2,13,4,"1 harvestmen, 5 other flies",NA
myv,skf,350,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,3,16,10,"19 other flies, 1 harvestman",NA
myv,vin,5,2018-06-14,2018-07-06,22,NA,NA,NA,0.5,0.5,0.5,1,681,1,16 other flies,NA
myv,vin,50,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,1,96,6,23 other flies,NA
myv,vin,150,2018-06-14,2018-07-06,22,NA,NA,NA,1,1,1,3,42,8,"12 other flies, 1 spider",NA
hel,hel1,5,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,4,1,NA,NA
hel,hel1,50,2018-07-06,2018-07-27,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,infall was missing,NA
hel,hel1,150,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,2,3,>100 other flies,NA
hel,hel1,500,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,0,0,11 other flies,NA
hel,hel2,5,2018-07-06,2018-07-27,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,infall was missing,NA
hel,hel2,50,2018-07-06,2018-07-27,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,infall was missing,NA
hel,hel2,150,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,0,0,22 others,NA
hel,hel2,500,2018-07-06,2018-07-27,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,infall was missing,NA
myv,btl,5,2018-07-06,2018-07-27,21,NA,NA,NA,1,0.5,0.5,0,293,3,"1 staph, 1 opiliones, 6 other flies",NA
myv,btl,50,2018-07-06,2018-07-27,21,NA,NA,NA,1,0.5,1,2,272,0,NA,NA
myv,btl,150,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,105,20,NA,NA
myv,flg,5,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,212,10,NA,NA
myv,flg,50,2018-07-06,2018-07-27,21,NA,NA,NA,0.5,0.5,0.5,0,412,1,44 others in 1/2,NA
myv,flg,150,2018-07-06,2018-07-27,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"infall was missing, replaced",NA
myv,flg,500,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,29,0,NA,NA
myv,hag,5,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,67,1,NA,NA
myv,hag,50,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,337,1,10 others,NA
myv,hag,150,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,149,1,2 others,NA
myv,hag,500,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,64,1,NA,NA
myv,kal,5,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,2,22,1,3 other flies,NA
myv,kal,50,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,2,192,8,15 other flies,NA
myv,kal,150,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,31,3,NA,NA
myv,non,5,2018-07-06,2018-07-27,21,NA,NA,NA,0.25,0.25,0.25,1,619,2,"8 other flies, 1 moth in 1/4",NA
myv,non,50,2018-07-06,2018-07-27,21,NA,NA,NA,0.5,0.5,0.5,1,287,0,11 others,NA
myv,non,150,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,148,0,NA,NA
myv,skf,20,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,142,9,NA,NA
myv,skf,50,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,255,10,NA,NA
myv,skf,200,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,4,1,NA,NA
myv,skf,350,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,12,0,many large other flies,NA
myv,vin,5,2018-07-06,2018-07-27,21,NA,NA,NA,1,0.25,1,0,181,2,NA,NA
myv,vin,50,2018-07-06,2018-07-27,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample mistaken for a pitfall. Not counted.,NA
myv,vin,150,2018-07-06,2018-07-27,21,NA,NA,NA,1,1,1,0,153,60,NA,NA
hel,hel1,5,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,1,0,"2 opil, much mud",NA
hel,hel1,50,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,2,0,lots of bibionids,NA
hel,hel1,150,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,2,2,lots of other flies,NA
hel,hel1,500,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,7,2,NA,NA
hel,hel2,5,2018-07-27,2018-08-16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,dropped sample,NA
hel,hel2,50,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,0,0,1 bibionid,NA
hel,hel2,50,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,0,0,lots of bibionids,NA
hel,hel2,500,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,0,1,6 bibionid,NA
myv,btl,5,2018-07-27,2018-08-16,20,NA,NA,NA,0.5,0.5,0.5,0,131,33,"5 bibionids, 3 harvestmen, 4 other flies",NA
myv,btl,50,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,48,11,NA,NA
myv,btl,150,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,7,1,"1 bee, 5 other flies, 4 harvestmen",NA
myv,flg,5,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,9,0,3 other diptera,NA
myv,flg,50,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,52,9,"2 bibionids, 1 harvestmen, 2 other flies",NA
myv,flg,150,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,13,7,NA,NA
myv,flg,500,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,9,0,NA,NA
myv,hag,5,2018-07-27,2018-08-16,20,NA,NA,NA,0.5,0.5,0.5,0,428,11,around 30 other diptera,NA
myv,hag,50,2018-07-27,2018-08-16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,infall destroyed,NA
myv,hag,150,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,11,3,3 bibionids,NA
myv,hag,500,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,4,2,NA,NA
myv,kal,5,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,2,0,"14 other diptera, 11 harvestmen, liquid was all green",NA
myv,kal,50,2018-07-27,2018-08-16,20,NA,NA,NA,0.5,0.5,0.5,0,258,1,21 other diptera,NA
myv,kal,150,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,1,2,2 harvestmen,NA
myv,non,5,2018-07-27,2018-08-16,20,NA,NA,NA,0.125,0.125,0.125,0,219,0,NA,NA
myv,non,50,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,403,0,"3 moths, 6 other flies",NA
myv,non,150,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,46,20,NA,NA
myv,skf,20,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,4,10,3,20 harvestmen,NA
myv,skf,50,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,18,10,NA,NA
myv,skf,200,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,3,3,NA,NA
myv,skf,350,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,21,0,21 other diptera,NA
myv,vin,5,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,119,12,lots of large flies and harvestmen,NA
myv,vin,50,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,3,1,3 opiliones,NA
myv,vin,150,2018-07-27,2018-08-16,20,NA,NA,NA,1,1,1,0,15,7,"10 harvestmen, 20 bibionids",NA
hel,hel1,5,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,0,7,0,11 others,NA
hel,hel1,50,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,0,30,6,4 others,NA
hel,hel1,150,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,0,2,2,2 others,NA
hel,hel1,500,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,0,0,4,3 others; 1 harvestman,NA
hel,hel2,5,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,0,61,8,5 others,NA
hel,hel2,50,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,0,7,2,5 others,NA
hel,hel2,150,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,0,17,1,"5 others, including 1 harvestman",NA
hel,hel2,500,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,0,11,1,NA,NA
myv,btl,5,2019-06-04,2019-06-18,14,NA,NA,NA,1,0.5,0.5,10,280,2,36 others,NA
myv,btl,50,2019-06-04,2019-06-18,14,NA,NA,NA,1,0.5,1,13,349,16,3 others,NA
myv,btl,150,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,15,144,51,46 others,NA
myv,flg,5,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,2,60,2,5 others,NA
myv,flg,50,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,3,8,1,4 others,NA
myv,flg,150,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,0,2,1,3 others,NA
myv,flg,500,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,0,1,0,NA,NA
myv,hag,5,2019-06-04,2019-06-18,14,NA,NA,NA,0.5,0.5,0.5,11,917,34,22 others; infall propylene nearly empty,NA
myv,hag,50,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,6,128,8,8 others,NA
myv,hag,150,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,6,94,3,9 others,NA
myv,hag,500,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,4,6,4,NA,NA
myv,kal,5,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,4,140,5,30 others,NA
myv,kal,50,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,10,102,7,8 others,NA
myv,kal,150,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,4,67,6,9 others; infall cup at bottom of rebar,NA
myv,non,5,2019-06-04,2019-06-18,14,NA,NA,NA,1,0.5,1,1,499,10,14 others,NA
myv,non,50,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,7,146,4,24 others,NA
myv,non,150,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,30,42,17,2 others; infall cup at bottom of rebar,NA
myv,skf,20,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,0,122,7,36 others,NA
myv,skf,50,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,0,74,11,"2 others, 1 harvestman",NA
myv,skf,200,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,1,15,5,4 others,NA
myv,skf,350,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,0,4,6,1 others,NA
myv,vin,5,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,0,157,5,18 others,NA
myv,vin,50,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,1,10,11,19 others,NA
myv,vin,150,2019-06-04,2019-06-18,14,NA,NA,NA,1,1,1,0,11,70,3 others,NA
hel,hel1,5,2019-06-18,2019-06-29,11,NA,NA,NA,1,1,1,3,5,1,6 others,NA
hel,hel1,50,2019-06-18,2019-06-29,11,NA,NA,NA,1,1,1,6,6,0,22 others,NA
hel,hel1,150,2019-06-18,2019-06-29,11,NA,NA,NA,1,1,1,0,0,2,10 others,NA
hel,hel1,500,2019-06-18,2019-06-29,11,NA,NA,NA,1,1,1,0,3,1,36 others,NA
